genes	logFC	logCPM	LR	PValue	FDR
STK17A	0.34230106094447	9.76480493520848	563.318580164545	1.59485057291525e-124	1.16291675867825e-123
WLS	0.342247129615585	9.69933205586885	484.671507001796	2.05704749800921e-107	1.34303548488443e-106
KHDRBS3	0.342246172934153	9.70948916935316	496.140394292423	6.57277921320243e-110	4.37333294749051e-109
SLC25A26	0.342200647677008	9.63422978717626	420.805681822953	1.62959800879774e-93	9.71882850919996e-93
BEND6	0.342074136473065	9.54997985554659	426.871066662548	7.79661042675396e-95	4.70213077332764e-94
LINC00094	0.341957803659193	9.56658142699767	402.191438622431	1.83606998197064e-89	1.05477039080038e-88
CUTA	0.341860372820218	10.0223849943631	937.399100662806	7.27591048931079e-206	7.87846543327008e-205
CLIP1	0.341746839930354	9.65636855486276	438.864223397672	1.91265084512332e-97	1.16987038440701e-96
SNRPA1	0.34162594166758	9.70557087329077	489.815902832605	1.56267829005328e-108	1.02872433502413e-107
DNAJA3	0.341566434731006	9.59513465715814	396.754114831907	2.80240025665897e-88	1.59466858641535e-87
LZTFL1	0.341471500936327	9.55205705518842	420.684013058373	1.73206035132358e-93	1.03268050024243e-92
MFAP3L	0.341234741509917	9.53112820185568	513.951078449176	8.76152211320957e-114	5.97384716258961e-113
PCID2	0.341194940328075	9.60388997755901	399.010796807357	9.04216463062582e-89	5.17499664327167e-88
TRIM16	0.340988824569342	9.56118458644448	405.009974965593	4.47036324974563e-90	2.58229830561558e-89
MCC	0.340742802489647	9.55600461987521	411.552548301203	1.68336432668824e-91	9.89088666551457e-91
TERF2IP	0.340502601630765	9.89335436986515	731.772684443626	3.6875767232704e-161	3.264541605864e-160
EPHX2	0.340438331788697	9.53030899541854	518.83287401616	7.59392224532495e-115	5.22621944262169e-114
PALM2-AKAP2	0.340011426289114	9.51324254641188	978.53769359071	8.30707745210212e-215	9.34157922205796e-214
YES1	0.339909915594678	9.58205009083986	391.317461972249	4.27627297008399e-87	2.40781463575112e-86
ZBTB38	0.33969835150308	9.63601634037099	415.82880211412	1.97409245893675e-92	1.16681915202432e-91
MRPS33	0.339485200795172	9.8125582344443	615.20421211746	8.25714742575176e-136	6.43960165447233e-135
SMIM7	0.339430056937874	9.82536685113412	632.121463268326	1.7275226552517e-139	1.37261287675883e-138
IQCG	0.339414417704874	9.58256668698926	390.108794060783	7.83777281006901e-87	4.39819380079869e-86
PSMG3	0.33939441949945	9.71741342043411	496.513552492368	5.4520039525803e-110	3.62881872739147e-109
ALDH6A1	0.339385761626528	9.63221343330631	412.076492059845	1.29458398841639e-91	7.61104946744329e-91
YIPF3	0.33907610597251	9.80989813797002	610.129838129084	1.0483566246901e-134	8.11219582333297e-134
UGDH	0.339006406376393	9.59029422562092	389.578798414717	1.02228851294472e-86	5.72689314279619e-86
COQ10B	0.338885043515112	9.64355811359119	419.921246398328	2.53856286324188e-93	1.51035358841801e-92
PTPA	0.338882029156396	9.63152867792578	410.286208539998	3.17560352149103e-91	1.8576297876379e-90
TSPAN5	0.338759569983812	9.65663732524679	431.143739553241	9.16123427139581e-96	5.55212756698211e-95
NUDC	0.338668998535009	9.92049754733256	762.900142355313	6.28749662850367e-168	5.75353771703738e-167
IER3IP1	0.338424868953953	9.70248126452795	476.853635657753	1.03368964946508e-105	6.6786042195908e-105
MYDGF	0.338340453889785	10.0515778460429	964.210833311212	1.08064402469241e-211	1.20093071680262e-210
ZNF771	0.338210210703758	9.56887733938918	391.603285997131	3.70545694887463e-87	2.0875932308051e-86
GALNT11	0.338144644015261	9.6299518421898	407.25797781827	1.44876886450653e-90	8.41286261636208e-90
GAR1	0.33775742557993	9.63203460115415	407.837531287907	1.08353606153358e-90	6.3012082476761e-90
EML2	0.337648180673317	9.55586009672938	404.192706258924	6.73359420949407e-90	3.8851272636639e-89
ZNF506	0.337439657235134	9.57055717702586	388.793942565695	1.51509007364354e-86	8.4780117794409e-86
TNPO1	0.337439382642409	9.73679294408183	512.909171153922	1.47661003109507e-113	1.00472251961519e-112
BTG3	0.337165226584824	9.76663831671517	547.98990496929	3.44563213974306e-121	2.46802261673116e-120
TMEM106B	0.337113638437748	9.7304435800406	504.463446457477	1.01583453310483e-111	6.85325758431839e-111
MVP	0.336869629633381	9.63444289622028	407.434357274789	1.32618839648334e-90	7.70781472720391e-90
SAFB2	0.33684623512814	9.70413001104292	474.005468483782	4.3068254278835e-105	2.76729916130242e-104
HIST2H2AA4	0.33665216287313	9.51541891185242	808.096377894153	9.37073857740551e-178	8.99808511293394e-177
